.4425464955612353127798834531995108661173	0	0	1	0	1	0	1	0	1	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	9	9	3	0	0	21_1.cif
.2152102396201054118764234252861464881438	0	0	0	0	0	0	3	1	2	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	9	0	2	0	21_2.cif
.1671091969948946673614693438653423191315	0	0	0	0	0	0	3	1	2	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	8	1	2	0	21_3.cif
.0865716403957364127711324405536796152107	0	0	0	0	0	0	3	0	2	1	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	9	3	1	0	21_4.cif
.0395192234734966027928255132202509264658	0	0	0	0	0	0	3	2	1	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	11	6	3	1	0	21_5.cif
.0306871865295709752123871568681207071180	0	0	0	0	0	0	3	1	2	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	7	10	2	2	0	21_6.cif
.0134868124140169482221901419463886962651	0	0	1	0	1	0	1	0	1	0	4	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	10	7	2	2	0	21_7.cif
.0010089473585745642524359054151394368799	0	0	0	0	0	0	3	2	1	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	11	5	4	1	0	21_8.cif
.0009713774020974773571839951511345673460	0	0	0	0	0	0	3	0	2	1	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	10	7	2	2	0	21_9.cif
.0004968923228668084230964550873341564237	0	0	0	0	0	0	4	3	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	8	9	3	1	0	21_10.cif
.0004378556896458481151235314382286716185	0	0	0	0	0	0	3	0	3	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	9	8	1	3	0	21_11.cif
.0002129291019878174604673715753833236832	0	0	1	0	1	0	2	0	2	0	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	9	9	1	2	0	21_12.cif
.0001973667542000348847885258588311392407	0	0	0	0	0	0	3	0	3	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	6	2	2	0	21_13.cif
