.7539257082050980294305905776969258388624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	4	12	12	10	11	1	46_1.cif
.2354933726945706756317438580601247066671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	12	12	11	10	1	46_2.cif
.0077426588492576380323892294657424623138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	12	11	11	11	1	46_3.cif
.0008358766227773319052537522849795178202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	12	11	11	11	1	46_4.cif
.0004064865727896442649190515877475834223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	12	11	11	11	1	46_5.cif
.0003673621627644692781211433840889400482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	4	12	12	11	9	2	46_6.cif
.0002545666800302687951733412503656983745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	11	12	10	12	1	46_7.cif
.0001440879394677171289098678383727126589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	10	10	2	46_8.cif
.0001162105519196846837863964099960462815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	12	11	9	2	46_9.cif
.0000937267367925925382918652665585232039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	4	12	12	11	9	2	46_10.cif
.0000925494288046929472291404668872979263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	12	8	2	46_11.cif
.0000847077146798429110000544329254087557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	11	9	2	46_12.cif
.0000444402777074136699196574175437673017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	12	11	9	2	46_13.cif
.0000422480334501926838084637442917312663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	12	10	10	2	46_14.cif
.0000381826412158437335297077630021989019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	11	9	2	46_15.cif
.0000336460958092617162011510019531638305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	11	9	2	46_16.cif
.0000332234648854354063052595496967996195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	10	10	2	46_17.cif
.0000227332906528211748938766521418003488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	11	9	2	46_18.cif
.0000218867759827058676446810519202718017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	10	10	2	46_19.cif
.0000210717827978723886922226573147810008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	10	10	2	46_20.cif
.0000192863704086662752967151767370802689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	10	10	2	46_21.cif
.0000185682079686770741008779168126557310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	12	12	10	10	2	46_22.cif
.0000163620871795838250646867528169459325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	12	8	2	46_23.cif
.0000157528156472416985135906369179322505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	12	10	10	2	46_24.cif
.0000142369729163148947307511250361839053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	12	12	10	10	2	46_25.cif
.0000133646515139774428661951443758564171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	12	12	10	10	2	46_26.cif
.0000109160452188927608989048791193125982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	12	10	10	2	46_27.cif
.0000096190910737913227494651016130315141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	11	11	12	11	1	46_28.cif
.0000094982650091586832244233045296473299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	12	12	11	9	2	46_29.cif
.0000093789566490349850703099955099971608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	12	10	10	2	46_30.cif
.0000090297144511045088426597040963115244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	12	12	10	10	2	46_31.cif
.0000078569316170641480585706724083699317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	3	12	12	11	9	2	46_32.cif
.0000073755252361885641375281559345520845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	12	10	10	2	46_33.cif
.0000044470068237972592585741647951471670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	12	12	10	10	2	46_34.cif
.0000035866229976858678248492883569742759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	11	12	9	2	46_35.cif
.0000034970852603092238945530058367904303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	12	12	10	10	2	46_36.cif
.0000024541613389706822595165964342649520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	11	11	11	12	1	46_37.cif
.0000023037910690153331852538537388734247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	11	10	11	2	46_38.cif
.0000011490174479842956402186148000119750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	11	12	11	10	2	46_39.cif
.0000009150710218730117519874732523965114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	3	11	12	12	9	2	46_40.cif
.0000006754947187500163199852986442504330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	11	10	11	2	46_41.cif
.0000005517481612548036997429281240220711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	11	12	11	10	2	46_42.cif
.0000004861940113367532054444325080931207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	11	11	10	2	46_43.cif
.0000003971262014669071527844732447362760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	3	12	11	11	10	2	46_44.cif
.0000003543945270978947651980856393800272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	11	12	9	2	46_45.cif
.0000003411980140730760273232991778718219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	12	11	11	10	2	46_46.cif
