0 -7596.0151367188 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 24_1 .4811024051115075905630601492981463149921
.3735351563 -7595.6416015625 1 2 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19 20 21 22 23 24 31 38 24_165 .0000302103147962673538095404020861327649
.3740234376 -7595.6411132812 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 30 43 24_166 .0000298306235926867725848047918276144204
.3745117188 -7595.6406250000 1 2 3 4 6 7 8 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 36 37 24_167 .0000294557045245858094845346717671256060
.3750000000 -7595.6401367188 1 2 3 4 5 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 28 32 24_168 .0000290854975372493985247418113969397026
.3754882813 -7595.6396484375 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 29 36 37 24_169 .0000287199433336228034213806316673726942
.3759765626 -7595.6391601562 1 2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 22 23 24 29 32 37 24_170 .0000283589835116332401825782707503022223
.3803710938 -7595.6347656250 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 29 36 47 24_171 .0000253078002849545109999713865439567392
.3808593750 -7595.6342773438 1 2 3 4 5 6 7 9 10 11 12 13 14 16 17 18 19 20 22 23 24 29 34 39 24_172 .0000249897252413993843551194895258219363
.3818359376 -7595.6333007812 1 2 3 4 5 6 7 9 10 11 12 14 15 16 17 18 19 20 22 23 24 25 27 37 24_173 .0000243655177352042629934915647775958530
.3823242188 -7595.6328125000 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 34 44 24_174 .0000240592855448279338532769092367280817
.3857421876 -7595.6293945312 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 28 29 24_175 .0000220207598114106031755644943361863662
.3862304688 -7595.6289062500 1 2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 22 24 29 33 34 24_176 .0000217439971509949747351178757488897466
.3872070313 -7595.6279296875 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 26 27 24_177 .0000212008633336809502536578606651046989
.3876953126 -7595.6274414062 1 2 3 4 5 6 7 8 10 11 12 13 15 16 17 18 19 20 21 22 23 24 38 43 24_178 .0000209344052921014786218847873412746927
.3906250000 -7595.6245117188 1 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 28 40 24_179 .0000194045296816884548252905228375545523
.3916015626 -7595.6235351562 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 21 22 23 25 30 32 24_180 .0000189198323525065480357741994512060704
.3930664063 -7595.6220703125 1 2 3 4 5 6 7 9 10 12 14 15 16 17 18 19 20 21 22 23 24 25 27 37 24_181 .0000182153923587049914436312742443955870
.3935546876 -7595.6215820312 1 2 3 4 5 6 7 8 10 11 13 14 15 16 17 18 19 20 21 22 24 27 30 39 24_182 .0000179864565036829260305591334354907238
.3950195313 -7595.6201171875 1 2 3 4 5 6 7 9 10 11 12 13 14 16 17 18 19 20 21 22 24 27 28 37 24_183 .0000173167687880680589020536803986960849
.3974609376 -7595.6176757812 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 21 22 24 27 30 35 24_184 .0000162555724376716362555531555438251691
.3994140626 -7595.6157226562 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 38 47 24_185 .0000154536330526159574607996141908980093
.4003906250 -7595.6147460938 1 2 3 4 5 6 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 31 37 24_186 .0000150676235344811998141539387526368246
.4008789063 -7595.6142578125 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 20 21 22 23 26 28 40 24_187 .0000148782496681879189608072564763416542
.4038085938 -7595.6113281250 1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 20 21 22 23 24 28 35 37 24_188 .0000137909547714269479618166222685386257
.4052734376 -7595.6098632812 1 2 3 4 5 6 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 28 35 24_189 .0000132774776663766110760277472994635004
.4062500000 -7595.6088867188 1 2 3 4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 22 24 34 45 47 24_190 .0000129458253786205320085818185774516255
.4072265626 -7595.6079101562 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 20 21 22 23 34 36 42 24_191 .0000126224572224217198466112311367716352
.4082031250 -7595.6069335938 1 2 3 4 5 6 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 34 37 48 24_192 .0000123071664028769389428618114605670088
.4091796876 -7595.6059570312 1 2 3 5 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 23 24 27 28 46 24_193 .0000119997510321812504100144595172250110
.4101562500 -7595.6049804688 1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 20 21 22 23 24 26 35 37 24_194 .0000117000145172854701458116639892769534
.4121093750 -7595.6030273438 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 21 22 24 25 30 32 24_195 .0000111228153763071808535110374011281372
.4125976563 -7595.6025390625 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 38 43 24_196 .0000109830208992911230039061748437176395
.4130859376 -7595.6020507812 1 2 3 4 5 6 7 8 10 11 12 14 15 16 17 18 19 20 21 22 23 24 31 38 24_197 .0000108449833961295283678284986880328897
.4140625000 -7595.6010742188 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 20 22 23 24 28 44 45 24_198 .0000105740913152404480754028076644706062
.4145507813 -7595.6005859375 1 2 3 4 5 6 7 8 9 10 11 12 14 15 17 18 20 21 22 23 24 26 28 40 24_199 .0000104411933469362357027006289801712179
.4160156250 -7595.5991210938 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 22 24 29 33 34 24_200 .0000100524375673099864896036465907493800
.4165039063 -7595.5986328125 1 2 3 4 5 6 7 8 10 11 13 14 15 16 17 18 19 20 21 22 24 30 35 39 24_201 .0000099260958808829993874005149436687472
.4204101563 -7595.5947265625 1 2 3 4 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 24 25 27 44 24_202 .0000089708815397812544562899741929066365
.4218750000 -7595.5932617188 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 24 32 36 37 24_203 .0000086368697145950345233253359930639373
.4223632813 -7595.5927734375 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 23 24 27 32 46 24_204 .0000085283192582618737659248855485670464
.4228515626 -7595.5922851562 1 2 3 4 5 6 7 9 10 12 13 14 15 16 17 19 20 21 22 23 24 28 30 37 24_205 .0000084211330926913981940615053802372736
.4233398438 -7595.5917968750 1 2 3 5 6 7 8 9 10 11 12 14 15 16 18 19 20 21 22 23 24 27 32 37 24_206 .0000083152940926565459221830328549372946
.4243164063 -7595.5908203125 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 21 22 23 25 32 34 24_207 .0000081075899897139713993760856521500654
.4248046876 -7595.5903320312 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 20 22 23 24 28 32 45 24_208 .0000080056916605475133139212333706399070
.4252929688 -7595.5898437500 1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 20 21 22 23 24 28 35 46 24_209 .0000079050740369316273532030688057646693
.4257812500 -7595.5893554688 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 24 29 36 47 24_210 .0000078057210018873946396339168361440417
.4267578126 -7595.5883789062 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 21 22 24 27 30 32 24_211 .0000076107452831239430075120959692975993
.4272460938 -7595.5878906250 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 21 22 23 24 30 43 24_212 .0000075150914487266571417183044049955614
.4306640626 -7595.5844726562 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 19 20 21 22 23 24 28 34 24_213 .0000068783432261466594243787316662903558
.4316406250 -7595.5834960938 1 2 3 4 5 6 7 9 10 12 13 14 15 16 17 18 19 20 22 23 24 25 33 37 24_214 .0000067065321092882262047095739558513355
.4331054688 -7595.5820312500 1 2 3 4 5 6 7 9 10 12 13 14 15 16 17 19 20 21 22 23 24 28 37 44 24_215 .0000064568285354980169038254838340243369
.4350585938 -7595.5800781250 1 2 3 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 39 48 24_216 .0000061382925303821671379729504429222131
.4375000000 -7595.5776367188 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 24 31 34 35 24_217 .0000057621292026756493992233296589494455
.4399414063 -7595.5751953125 1 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 28 35 39 24_218 .0000054090176865938874428454031594606823
.4443359376 -7595.5708007812 1 2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 21 22 24 26 32 34 24_219 .0000048270537954706493888023767445505142
.4448242188 -7595.5703125000 1 2 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 26 37 46 24_220 .0000047663861226998143434937803060539447
.4467773438 -7595.5683593750 1 2 3 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 24 25 40 47 24_221 .0000045312450490260468609842676333980731
.4472656250 -7595.5678710938 1 2 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 26 38 46 24_222 .0000044742951778361453631035571400357312
.4497070313 -7595.5654296875 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 18 19 20 21 22 23 30 34 48 24_223 .0000042001039721079922211998282209825960
.4501953126 -7595.5649414062 1 2 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 26 28 46 24_224 .0000041473159577133092998104223728387555
.4511718750 -7595.5639648438 1 3 4 5 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 28 39 48 24_225 .0000040437219724712106474955088458890519
.4541015626 -7595.5610351562 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 22 24 34 44 47 24_226 .0000037482088236065753206061685291449720
.4545898438 -7595.5605468750 1 2 3 4 5 6 7 8 10 11 12 13 15 16 17 19 20 21 22 23 24 27 37 44 24_227 .0000037011003562013247197947086612549549
.4555664063 -7595.5595703125 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 18 19 20 22 23 24 26 29 43 24_228 .0000036086521852984906177699126260006251
.4570312500 -7595.5581054688 1 2 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 23 24 39 48 24_229 .0000034742916436361401461612115656884203
.4580078126 -7595.5571289062 1 2 3 4 5 7 8 9 10 11 14 15 16 17 18 19 20 21 22 23 24 30 35 44 24_230 .0000033875088198267807359187057939312920
.4584960938 -7595.5566406250 1 2 3 5 6 7 8 9 10 11 12 14 15 16 17 18 20 21 22 23 24 29 37 43 24_231 .0000033449337242721369736740620368808296
.4604492188 -7595.5546875000 1 2 3 4 5 6 7 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 33 37 24_232 .0000031799174442130991450846902578344742
.4663085938 -7595.5488281250 1 2 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 30 34 48 24_233 .0000027321266593238856448414454544012735
.4677734376 -7595.5473632812 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 18 19 20 22 23 24 29 38 43 24_234 .0000026304016873468134174885575217314393
.4697265626 -7595.5454101562 1 2 3 4 5 6 7 9 10 12 13 14 15 16 17 19 20 21 22 23 24 28 37 46 24_235 .0000025006355582431824056690945165496841
.4716796876 -7595.5434570312 1 2 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 26 38 46 24_236 .0000023772712073711968212122807444884291
.4731445313 -7595.5419921875 1 2 3 4 5 6 8 9 10 11 12 14 15 16 18 19 20 21 22 23 24 31 37 41 24_237 .0000022887585354096335053158810338405639
.4741210938 -7595.5410156250 1 2 3 4 5 6 7 8 9 10 11 12 13 16 17 18 19 21 22 23 24 30 36 39 24_238 .0000022315886346036904954460793533145340
.4750976563 -7595.5400390625 1 2 3 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 30 38 46 24_239 .0000021758467558051351707734410541584020
.4760742188 -7595.5390625000 1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 27 28 46 24_240 .0000021214972290753313675766805601050403
.4785156250 -7595.5366210938 1 2 3 4 5 6 8 9 10 11 12 14 15 16 18 19 20 21 22 23 24 37 41 45 24_241 .0000019914888507748191441787217043903262
.4790039063 -7595.5361328125 1 2 3 4 5 6 7 9 10 11 12 13 14 15 17 18 19 20 21 22 23 31 34 35 24_242 .0000019664592936925001582182372483351686
.4794921876 -7595.5356445312 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 28 29 24_243 .0000019417443146845165236181195847382606
.4814453126 -7595.5336914062 1 2 3 5 6 7 8 9 10 12 14 15 16 17 18 19 20 21 22 23 24 32 37 47 24_244 .0000018459518565828994439572155355188624
.4824218750 -7595.5327148438 1 2 3 4 5 6 9 10 11 12 14 15 16 17 18 19 20 21 22 23 24 29 34 48 24_245 .0000017998426352604152461142684042202935
.4829101563 -7595.5322265625 1 2 3 4 5 6 9 10 11 12 13 14 16 17 18 19 20 21 22 24 35 36 37 39 24_246 .0000017772217383566164174691504193619469
.4833984376 -7595.5317382812 1 2 3 4 5 6 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 34 37 48 24_247 .0000017548851468508049289628384608068031
.4838867188 -7595.5312500000 1 2 3 4 5 6 7 8 10 11 12 14 15 16 17 18 19 21 22 24 27 30 34 35 24_248 .0000017328292920062945699378586749169284
.4863281250 -7595.5288085938 1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 28 41 24_249 .0000016266390396515677614756654646135773
.4873046876 -7595.5278320312 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 21 22 23 24 30 34 36 24_250 .0000015860079287204868039522364223496425
.4877929688 -7595.5273437500 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 18 19 20 22 23 24 37 44 45 24_251 .0000015660745668586717250671434614850160
.4897460938 -7595.5253906250 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 24 25 40 47 24_252 .0000014888150990722595307019205826734935
.4902343750 -7595.5249023438 1 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 26 28 30 34 24_253 .0000014701032820770674365925122507961115
.4912109376 -7595.5239257812 1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 20 21 22 23 24 26 29 35 24_254 .0000014333822099288086978880167368713891
.4916992188 -7595.5234375000 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 18 19 20 22 23 24 29 44 48 24_255 .0000014153670879616381323016065819286803
.4926757813 -7595.5224609375 1 2 3 4 5 6 7 8 9 10 14 15 16 17 18 19 20 21 22 23 24 32 34 38 24_256 .0000013800132510361185293103010892166818
.4936523438 -7595.5214843750 1 2 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 26 37 46 24_257 .0000013455425021772829456679365021634287
.4956054688 -7595.5195312500 1 2 3 4 5 6 7 8 9 10 11 12 13 17 18 19 20 21 22 23 24 25 27 29 24_258 .0000012791625865575973789307281087533082
.4965820313 -7595.5185546875 1 2 3 5 6 7 8 9 10 11 12 14 15 17 18 19 20 21 22 23 24 27 31 32 24_259 .0000012472109424427747257243503378967781
.4995117188 -7595.5156250000 1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 19 20 21 22 24 44 47 48 24_260 .0000011560654029374121172929194769726029
.5009765626 -7595.5141601562 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 26 42 45 24_261 .0000011130217467012940617192838770631529
.5043945313 -7595.5107421875 1 2 3 4 6 7 9 11 12 13 14 15 16 17 18 19 20 21 22 24 25 27 44 46 24_262 .0000010187162277452474807773044674464447
.5048828126 -7595.5102539062 1 2 3 4 5 6 8 10 11 12 13 14 15 16 17 19 20 21 22 23 24 35 42 44 24_263 .0000010059127335338116759917046123613374
.5068359376 -7595.5083007812 1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 28 29 39 24_264 .0000009562878407751702816378129403702737
.5083007813 -7595.5068359375 1 2 3 4 5 6 9 10 11 12 13 14 16 17 18 19 20 21 22 24 25 35 36 39 24_265 .0000009206824829645383945721258157313313
.5112304688 -7595.5039062500 1 2 3 4 5 6 7 8 9 11 12 13 14 15 17 18 19 20 21 22 24 25 27 37 24_266 .0000008533994767245655124598208167894772
.5122070313 -7595.5029296875 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 18 19 20 22 23 24 27 29 43 24_267 .0000008320827835577806427575943966373610
.5146484376 -7595.5004882812 1 2 3 4 5 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 36 47 24_268 .0000007810915608911341055161198981356195
.5151367188 -7595.5000000000 1 2 3 4 5 6 7 8 9 10 11 12 13 17 18 19 20 21 22 23 24 27 29 43 24_269 .0000007712745981581584410423051168053246
.5185546876 -7595.4965820312 1 2 3 4 5 6 7 8 9 10 11 12 15 16 17 18 19 20 21 22 24 41 44 47 24_270 .0000007059250634453743761430997871581086
.5205078126 -7595.4946289062 1 2 3 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 38 41 46 24_271 .0000006710995220228625834395498150671535
.5244140626 -7595.4907226562 1 2 3 4 5 7 8 10 11 12 13 14 15 17 18 19 20 21 22 23 24 28 39 48 24_272 .0000006065178480761729746264951754874385
.5249023438 -7595.4902343750 1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 28 29 47 24_273 .0000005988949733588282087151928893939011
.5253906250 -7595.4897460938 1 2 3 4 5 6 7 8 10 11 12 14 15 16 17 18 19 20 21 22 24 25 40 47 24_274 .0000005913679049217778294505772066386666
.5302734376 -7595.4848632812 1 2 3 4 5 7 8 9 10 11 12 13 16 17 18 19 20 21 22 23 24 30 34 39 24_275 .0000005211089945433245624131524412895640
.5307617188 -7595.4843750000 1 2 3 4 5 6 7 8 10 11 12 14 15 16 17 18 21 22 23 24 27 30 34 35 24_276 .0000005145595606031936356807269905999098
.5322265626 -7595.4829101562 1 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 32 33 46 24_277 .0000004954010209709762059256553332831233
.5351562500 -7595.4799804688 1 2 3 4 5 6 7 10 11 12 13 15 16 17 18 19 20 22 23 24 25 27 33 36 24_278 .0000004591973682384496817101417932601697
.5366210938 -7595.4785156250 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 24 30 34 35 24_279 .0000004421001230369547761808915018926563
.5410156250 -7595.4741210938 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 20 22 24 27 28 44 45 24_280 .0000003945339442502711821109543328593220
.5415039063 -7595.4736328125 1 2 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 23 24 29 34 37 24_281 .0000003895753375903932743500092328885942
.5419921876 -7595.4731445312 1 2 3 4 5 6 7 10 11 12 13 15 16 17 18 19 20 22 23 24 25 27 33 37 24_282 .0000003846790520067262093534749855730030
.5424804688 -7595.4726562500 1 2 3 4 5 6 8 10 11 12 13 14 15 16 17 19 20 21 22 23 24 35 44 48 24_283 .0000003798443052154562704769377235883393
.5454101563 -7595.4697265625 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 18 19 20 22 23 24 25 44 48 24_284 .0000003520854771385522800877343753649766
.5478515626 -7595.4672851562 1 2 3 4 5 6 7 8 10 11 12 15 16 17 19 20 21 22 23 24 27 35 37 44 24_285 .0000003305091756968848289135605525565469
.5522460938 -7595.4628906250 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 23 31 34 35 24_286 .0000002949492250824324234977877732316677
.5561523438 -7595.4589843750 1 2 3 4 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 30 35 40 24_287 .0000002665654845789583505474780349613145
.5576171876 -7595.4575195312 1 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 33 36 46 24_288 .0000002566404811548639293676624482430504
.5581054688 -7595.4570312500 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 25 40 45 24_289 .0000002534149565615680198050601351323087
.5605468750 -7595.4545898438 1 2 3 5 6 7 8 9 10 11 12 13 15 17 18 19 20 21 22 23 24 27 31 48 24_290 .0000002378853263135832183384159227333697
.5610351563 -7595.4541015625 1 2 3 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 27 38 41 46 24_291 .0000002348955207961205665528652704784535
.5620117188 -7595.4531250000 1 2 3 4 5 6 7 8 9 12 13 14 15 16 17 18 19 20 21 23 24 28 37 46 24_292 .0000002290281680737106982045096742706420
.5634765626 -7595.4516601562 1 2 3 4 5 6 8 10 11 12 14 15 16 17 19 20 21 22 23 24 27 35 37 44 24_293 .0000002205007874342553175356601178221383
.5659179688 -7595.4492187500 1 2 3 4 5 6 9 10 11 12 13 14 16 17 18 19 20 21 22 24 27 35 36 39 24_294 .0000002069881844501787474779559890751314
.5668945313 -7595.4482421875 1 2 3 4 5 6 7 8 10 11 12 14 15 16 17 19 20 22 23 24 30 32 34 39 24_295 .0000002018179169055943470352969315808934
.5693359376 -7595.4458007812 1 2 3 4 5 6 8 10 11 12 13 14 15 16 17 19 20 21 22 23 24 35 41 42 24_296 .0000001894502264036344338803413150025411
.5727539063 -7595.4423828125 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 25 37 45 24_297 .0000001733982472124946177351740277510648
.5756835938 -7595.4394531250 1 2 3 4 5 6 7 8 9 10 11 12 14 16 17 18 20 22 23 24 27 28 44 45 24_298 .0000001607263917519318906877981968371934
.5766601563 -7595.4384765625 1 2 3 4 5 6 7 8 10 11 12 14 15 16 17 19 20 22 23 24 27 30 34 35 24_299 .0000001567116773418289824774113045000736
.5776367188 -7595.4375000000 2 3 4 5 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 30 40 46 24_300 .0000001527972447312426381593738715122805
.5834960938 -7595.4316406250 1 2 3 4 5 7 8 9 10 11 12 14 15 16 18 19 20 21 22 24 25 29 34 47 24_301 .0000001312805860923125133150475105750375
.5839843750 -7595.4311523438 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 18 19 20 22 23 24 36 44 48 24_302 .0000001296306174000876326823755786959227
.5854492188 -7595.4296875000 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 28 32 24_303 .0000001248040948531213192363484039855623
.5864257813 -7595.4287109375 1 2 3 4 5 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 28 32 41 24_304 .0000001216866678233401082634594783212729
.5883789063 -7595.4267578125 1 2 3 4 5 6 8 10 11 12 14 15 16 17 19 20 21 22 23 24 25 35 38 42 24_305 .0000001156834752604271015540488924848737
.5888671876 -7595.4262695312 1 2 3 4 6 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 25 27 44 46 24_306 .0000001142295348347072410174599499075582
.5927734376 -7595.4223632812 1 2 3 5 6 7 8 9 10 12 13 14 15 16 17 18 19 21 22 23 24 32 37 47 24_307 .0000001032369259418554796066437146136388
.5952148438 -7595.4199218750 1 2 3 4 6 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 25 26 27 44 24_308 .0000000969104197657052363279627593114213
.5966796876 -7595.4184570312 1 2 3 4 5 6 8 10 11 12 14 15 16 17 19 20 21 22 23 24 35 37 44 48 24_309 .0000000933021647452764745550455700788559
.5976562500 -7595.4174804688 1 2 3 4 5 6 8 9 10 11 12 13 14 16 17 18 19 20 21 24 25 35 36 39 24_310 .0000000909716109181194802199298844775309
.5991210938 -7595.4160156250 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 28 44 24_311 .0000000875844749155576834400686120843823
.6035156250 -7595.4116210938 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 23 28 37 46 24_312 .0000000781611371337154831553330794924528
.6040039063 -7595.4111328125 1 2 3 4 5 7 8 9 10 11 12 14 15 16 18 19 20 21 22 24 29 34 40 47 24_313 .0000000771787873491579896808254087297992
.6079101563 -7595.4072265625 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 35 42 24_314 .0000000697516694380020180689344825166168
.6108398438 -7595.4042968750 1 2 3 5 6 7 8 9 10 11 12 14 15 16 17 18 20 22 23 24 29 30 37 40 24_315 .0000000646542530139009220487776708631340
.6127929688 -7595.4023437500 1 2 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 30 34 35 24_316 .0000000614646519031430824837152568065374
.6147460938 -7595.4003906250 1 2 3 5 6 7 8 10 11 13 15 16 17 18 19 20 21 22 23 24 34 35 36 39 24_317 .0000000584324040177571343705022036743291
.6166992188 -7595.3984375000 1 2 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 28 44 24_318 .0000000555497466198096643508154670903298
.6181640626 -7595.3969726562 1 2 3 4 5 6 7 8 9 10 11 14 15 16 17 18 19 20 22 24 26 32 34 45 24_319 .0000000534814690020977560097502758351873
.6220703126 -7595.3930664062 1 2 3 4 5 6 7 8 9 10 11 12 13 15 17 18 19 20 22 23 24 35 44 48 24_320 .0000000483348064283076966592528901361193
.6259765626 -7595.3891601562 2 3 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 42 45 24_321 .0000000436834207446758404807011285120703
.6298828126 -7595.3852539062 1 2 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 23 24 30 34 35 24_322 .0000000394796501520444199186353893479312
.6318359376 -7595.3833007812 1 2 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 25 26 28 44 24_323 .0000000375319927264730880931600091325020
.6342773438 -7595.3808593750 1 2 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 27 29 32 48 24_324 .0000000352319786411932608339835438887918
.6352539063 -7595.3798828125 1 2 3 4 5 6 7 9 10 11 12 13 16 17 18 19 20 22 23 27 34 36 39 45 24_325 .0000000343519344194232146928304460414529
.6357421876 -7595.3793945312 1 2 4 5 6 7 8 10 11 13 14 15 16 17 18 19 20 21 22 23 26 27 30 32 24_326 .0000000339201902481693771344678322477928
.6367187500 -7595.3784179688 1 2 3 4 5 7 8 9 10 11 12 13 16 17 18 19 21 22 23 24 30 34 36 39 24_327 .0000000330729127019668209243411476912271
.6406250000 -7595.3745117188 1 2 3 4 5 8 9 10 11 12 13 14 15 16 17 18 19 20 21 24 25 36 38 39 24_328 .0000000298902192347630313216387088052281
.6416015626 -7595.3735351562 1 2 3 4 5 6 7 10 11 12 13 15 16 17 18 20 21 22 23 24 27 36 39 42 24_329 .0000000291436044149551093574440929113560
.6440429688 -7595.3710937500 1 3 4 5 7 8 9 10 11 13 14 15 16 18 19 20 21 22 23 24 26 30 31 46 24_330 .0000000273576427385067338807225716511521
.6459960938 -7595.3691406250 1 2 3 4 6 7 8 9 11 12 13 14 15 16 17 18 19 20 22 23 34 38 41 46 24_331 .0000000260080027133146404631649586506613
