 8.8682e-005	      29.683
    0.012962	      29.677
     0.02585	      29.683
    0.038727	       29.68
      0.1055	      29.711
     0.24857	      29.908
     0.26614	      29.915
     0.27201	      29.928
     0.45838	      30.102
     0.58034	      30.272
     0.73866	      30.493
     0.89803	      30.613
      1.0011	      30.649
